vocabulary size: 212
n tunes: 89927
n train tunes: 85447.0
n validation tunes: 4480.0
107178/133510 (epoch 80.277) train_loss=76.13059998 time/batch=0.37s
107179/133510 (epoch 80.277) train_loss=187.20471191 time/batch=0.71s
107180/133510 (epoch 80.278) train_loss=101.27183533 time/batch=0.51s
107181/133510 (epoch 80.279) train_loss=179.97496033 time/batch=0.71s
107182/133510 (epoch 80.280) train_loss=206.94503784 time/batch=0.85s
107183/133510 (epoch 80.280) train_loss=116.97080231 time/batch=0.55s
107184/133510 (epoch 80.281) train_loss=94.87919617 time/batch=0.44s
107185/133510 (epoch 80.282) train_loss=113.50759888 time/batch=0.51s
107186/133510 (epoch 80.283) train_loss=172.18032837 time/batch=0.70s
107187/133510 (epoch 80.283) train_loss=273.96258545 time/batch=1.08s
107188/133510 (epoch 80.284) train_loss=242.41040039 time/batch=0.95s
107189/133510 (epoch 80.285) train_loss=135.02317810 time/batch=0.64s
107190/133510 (epoch 80.286) train_loss=278.68231201 time/batch=1.06s
107191/133510 (epoch 80.286) train_loss=175.66156006 time/batch=0.80s
107192/133510 (epoch 80.287) train_loss=77.45081329 time/batch=0.32s
107193/133510 (epoch 80.288) train_loss=195.93420410 time/batch=0.72s
107194/133510 (epoch 80.289) train_loss=133.75466919 time/batch=0.63s
107195/133510 (epoch 80.289) train_loss=140.00109863 time/batch=0.56s
107196/133510 (epoch 80.290) train_loss=268.49536133 time/batch=0.99s
107197/133510 (epoch 80.291) train_loss=322.36260986 time/batch=1.18s
107198/133510 (epoch 80.292) train_loss=154.63113403 time/batch=0.77s
107199/133510 (epoch 80.292) train_loss=184.90864563 time/batch=0.82s
107200/133510 (epoch 80.293) train_loss=237.98939514 time/batch=0.97s
107201/133510 (epoch 80.294) train_loss=111.28626251 time/batch=0.56s
107202/133510 (epoch 80.295) train_loss=69.46315002 time/batch=0.26s
107203/133510 (epoch 80.295) train_loss=126.27721405 time/batch=0.54s
107204/133510 (epoch 80.296) train_loss=299.97271729 time/batch=1.00s
107205/133510 (epoch 80.297) train_loss=89.00071716 time/batch=0.53s
107206/133510 (epoch 80.298) train_loss=271.12368774 time/batch=0.96s
107207/133510 (epoch 80.298) train_loss=132.66123962 time/batch=0.63s
107208/133510 (epoch 80.299) train_loss=164.20494080 time/batch=0.71s
107209/133510 (epoch 80.300) train_loss=206.24798584 time/batch=0.78s
107210/133510 (epoch 80.301) train_loss=266.40609741 time/batch=0.99s
107211/133510 (epoch 80.301) train_loss=215.48657227 time/batch=0.85s
107212/133510 (epoch 80.302) train_loss=99.94743347 time/batch=0.49s
107213/133510 (epoch 80.303) train_loss=126.26527405 time/batch=0.56s
107214/133510 (epoch 80.304) train_loss=330.59088135 time/batch=1.10s
107215/133510 (epoch 80.304) train_loss=161.49081421 time/batch=0.78s
107216/133510 (epoch 80.305) train_loss=106.67842102 time/batch=0.52s
107217/133510 (epoch 80.306) train_loss=69.82688904 time/batch=0.26s
107218/133510 (epoch 80.307) train_loss=146.11901855 time/batch=0.58s
107219/133510 (epoch 80.307) train_loss=182.60641479 time/batch=0.78s
107220/133510 (epoch 80.308) train_loss=228.85121155 time/batch=0.90s
107221/133510 (epoch 80.309) train_loss=191.73835754 time/batch=0.79s
107222/133510 (epoch 80.310) train_loss=85.40808868 time/batch=0.35s
107223/133510 (epoch 80.310) train_loss=91.64323425 time/batch=0.40s
107224/133510 (epoch 80.311) train_loss=119.84341431 time/batch=0.51s
107225/133510 (epoch 80.312) train_loss=124.70037842 time/batch=0.53s
107226/133510 (epoch 80.313) train_loss=63.76099396 time/batch=0.28s
107227/133510 (epoch 80.313) train_loss=216.77328491 time/batch=0.82s
107228/133510 (epoch 80.314) train_loss=222.63442993 time/batch=0.91s
107229/133510 (epoch 80.315) train_loss=99.39270020 time/batch=0.44s
107230/133510 (epoch 80.316) train_loss=285.56384277 time/batch=1.05s
107231/133510 (epoch 80.316) train_loss=220.76812744 time/batch=0.87s
107232/133510 (epoch 80.317) train_loss=85.29310608 time/batch=0.41s
107233/133510 (epoch 80.318) train_loss=238.36404419 time/batch=0.85s
107234/133510 (epoch 80.319) train_loss=251.03390503 time/batch=0.95s
107235/133510 (epoch 80.319) train_loss=237.68997192 time/batch=0.94s
107236/133510 (epoch 80.320) train_loss=108.54965210 time/batch=0.54s
107237/133510 (epoch 80.321) train_loss=95.37145996 time/batch=0.46s
107238/133510 (epoch 80.322) train_loss=98.15133667 time/batch=0.41s
107239/133510 (epoch 80.322) train_loss=184.18675232 time/batch=0.81s
107240/133510 (epoch 80.323) train_loss=202.73876953 time/batch=0.81s
107241/133510 (epoch 80.324) train_loss=97.35104370 time/batch=0.46s
107242/133510 (epoch 80.325) train_loss=240.70394897 time/batch=0.89s
107243/133510 (epoch 80.325) train_loss=144.03085327 time/batch=0.67s
107244/133510 (epoch 80.326) train_loss=118.98504639 time/batch=0.58s
107245/133510 (epoch 80.327) train_loss=146.26893616 time/batch=0.63s
107246/133510 (epoch 80.328) train_loss=78.78910828 time/batch=0.39s
107247/133510 (epoch 80.328) train_loss=90.86756134 time/batch=0.39s
107248/133510 (epoch 80.329) train_loss=112.78979492 time/batch=0.56s
107249/133510 (epoch 80.330) train_loss=144.58334351 time/batch=0.62s
107250/133510 (epoch 80.330) train_loss=125.46903992 time/batch=0.56s
107251/133510 (epoch 80.331) train_loss=76.91744232 time/batch=0.33s
107252/133510 (epoch 80.332) train_loss=147.09291077 time/batch=0.62s
107253/133510 (epoch 80.333) train_loss=173.51672363 time/batch=0.73s
107254/133510 (epoch 80.333) train_loss=83.39463806 time/batch=0.37s
107255/133510 (epoch 80.334) train_loss=97.71357727 time/batch=0.40s
107256/133510 (epoch 80.335) train_loss=230.37409973 time/batch=0.84s
107257/133510 (epoch 80.336) train_loss=130.72186279 time/batch=0.58s
107258/133510 (epoch 80.336) train_loss=73.38589478 time/batch=0.33s
107259/133510 (epoch 80.337) train_loss=94.49089050 time/batch=0.39s
107260/133510 (epoch 80.338) train_loss=130.44877625 time/batch=0.52s
107261/133510 (epoch 80.339) train_loss=202.17980957 time/batch=0.78s
107262/133510 (epoch 80.339) train_loss=177.31204224 time/batch=0.76s
107263/133510 (epoch 80.340) train_loss=88.39675140 time/batch=0.48s
107264/133510 (epoch 80.341) train_loss=211.60154724 time/batch=0.81s
107265/133510 (epoch 80.342) train_loss=231.78341675 time/batch=0.89s
107266/133510 (epoch 80.342) train_loss=174.52438354 time/batch=0.77s
107267/133510 (epoch 80.343) train_loss=197.21841431 time/batch=0.79s
107268/133510 (epoch 80.344) train_loss=183.74339294 time/batch=0.75s
107269/133510 (epoch 80.345) train_loss=139.91699219 time/batch=0.65s
107270/133510 (epoch 80.345) train_loss=169.87962341 time/batch=0.71s
107271/133510 (epoch 80.346) train_loss=195.76055908 time/batch=0.83s
107272/133510 (epoch 80.347) train_loss=96.28137207 time/batch=0.48s
107273/133510 (epoch 80.348) train_loss=106.69001770 time/batch=0.48s
107274/133510 (epoch 80.348) train_loss=97.43675232 time/batch=0.47s
107275/133510 (epoch 80.349) train_loss=68.75750732 time/batch=0.27s
107276/133510 (epoch 80.350) train_loss=280.98287964 time/batch=0.90s
107277/133510 (epoch 80.351) train_loss=290.37030029 time/batch=1.14s
107278/133510 (epoch 80.351) train_loss=207.29675293 time/batch=0.87s
107279/133510 (epoch 80.352) train_loss=119.54556274 time/batch=0.60s
107280/133510 (epoch 80.353) train_loss=85.12306213 time/batch=0.36s
107281/133510 (epoch 80.354) train_loss=142.72758484 time/batch=0.57s
107282/133510 (epoch 80.354) train_loss=85.29391479 time/batch=0.37s
107283/133510 (epoch 80.355) train_loss=207.12176514 time/batch=0.83s
107284/133510 (epoch 80.356) train_loss=195.46051025 time/batch=0.84s
107285/133510 (epoch 80.357) train_loss=366.78961182 time/batch=1.23s
107286/133510 (epoch 80.357) train_loss=83.09585571 time/batch=0.44s
107287/133510 (epoch 80.358) train_loss=100.76924133 time/batch=0.39s
107288/133510 (epoch 80.359) train_loss=204.10784912 time/batch=0.77s
107289/133510 (epoch 80.360) train_loss=69.04778290 time/batch=0.32s
107290/133510 (epoch 80.360) train_loss=251.96206665 time/batch=0.91s
107291/133510 (epoch 80.361) train_loss=140.90478516 time/batch=0.68s
107292/133510 (epoch 80.362) train_loss=228.66983032 time/batch=0.89s
107293/133510 (epoch 80.363) train_loss=175.03115845 time/batch=0.75s
107294/133510 (epoch 80.363) train_loss=187.33717346 time/batch=0.84s
107295/133510 (epoch 80.364) train_loss=81.58546448 time/batch=0.42s
107296/133510 (epoch 80.365) train_loss=215.04342651 time/batch=0.78s
107297/133510 (epoch 80.366) train_loss=108.93771362 time/batch=0.53s
107298/133510 (epoch 80.366) train_loss=243.85748291 time/batch=0.89s
107299/133510 (epoch 80.367) train_loss=109.47372437 time/batch=0.56s
107300/133510 (epoch 80.368) train_loss=119.81866455 time/batch=0.52s
107301/133510 (epoch 80.369) train_loss=275.09353638 time/batch=1.07s
107302/133510 (epoch 80.369) train_loss=195.61557007 time/batch=0.88s
107303/133510 (epoch 80.370) train_loss=192.50924683 time/batch=0.83s
107304/133510 (epoch 80.371) train_loss=145.63516235 time/batch=0.69s
107305/133510 (epoch 80.372) train_loss=120.33956909 time/batch=0.52s
107306/133510 (epoch 80.372) train_loss=187.35861206 time/batch=0.69s
107307/133510 (epoch 80.373) train_loss=89.61922455 time/batch=0.39s
107308/133510 (epoch 80.374) train_loss=75.32910919 time/batch=0.30s
107309/133510 (epoch 80.375) train_loss=206.32586670 time/batch=0.75s
107310/133510 (epoch 80.375) train_loss=207.95092773 time/batch=0.87s
107311/133510 (epoch 80.376) train_loss=175.22499084 time/batch=0.74s
107312/133510 (epoch 80.377) train_loss=122.40019989 time/batch=0.55s
107313/133510 (epoch 80.378) train_loss=103.65200806 time/batch=0.50s
107314/133510 (epoch 80.378) train_loss=198.69161987 time/batch=0.81s
107315/133510 (epoch 80.379) train_loss=186.74023438 time/batch=0.75s
107316/133510 (epoch 80.380) train_loss=86.10311127 time/batch=0.32s
107317/133510 (epoch 80.381) train_loss=225.02014160 time/batch=0.81s
107318/133510 (epoch 80.381) train_loss=164.80303955 time/batch=0.75s
107319/133510 (epoch 80.382) train_loss=178.62841797 time/batch=0.71s
107320/133510 (epoch 80.383) train_loss=154.09194946 time/batch=0.66s
107321/133510 (epoch 80.384) train_loss=165.06076050 time/batch=0.70s
107322/133510 (epoch 80.384) train_loss=227.14724731 time/batch=0.90s
107323/133510 (epoch 80.385) train_loss=64.94055176 time/batch=0.34s
107324/133510 (epoch 80.386) train_loss=104.42694855 time/batch=0.44s
107325/133510 (epoch 80.387) train_loss=208.09684753 time/batch=0.75s
107326/133510 (epoch 80.387) train_loss=297.30413818 time/batch=1.10s
107327/133510 (epoch 80.388) train_loss=195.80905151 time/batch=0.85s
107328/133510 (epoch 80.389) train_loss=203.77349854 time/batch=0.90s
107329/133510 (epoch 80.390) train_loss=84.08885193 time/batch=0.40s
107330/133510 (epoch 80.390) train_loss=80.30101013 time/batch=0.34s
107331/133510 (epoch 80.391) train_loss=140.64518738 time/batch=0.61s
107332/133510 (epoch 80.392) train_loss=211.34837341 time/batch=0.87s
107333/133510 (epoch 80.393) train_loss=76.70029449 time/batch=0.40s
107334/133510 (epoch 80.393) train_loss=76.89364624 time/batch=0.34s
107335/133510 (epoch 80.394) train_loss=95.00160217 time/batch=0.43s
107336/133510 (epoch 80.395) train_loss=132.99304199 time/batch=0.58s
107337/133510 (epoch 80.396) train_loss=102.87535095 time/batch=0.47s
107338/133510 (epoch 80.396) train_loss=107.69378662 time/batch=0.48s
107339/133510 (epoch 80.397) train_loss=96.47734070 time/batch=0.39s
107340/133510 (epoch 80.398) train_loss=143.45198059 time/batch=0.62s
107341/133510 (epoch 80.399) train_loss=92.53980255 time/batch=0.47s
107342/133510 (epoch 80.399) train_loss=209.84150696 time/batch=0.77s
107343/133510 (epoch 80.400) train_loss=99.57528687 time/batch=0.50s
107344/133510 (epoch 80.401) train_loss=259.48608398 time/batch=0.88s
107345/133510 (epoch 80.402) train_loss=94.90950012 time/batch=0.50s
107346/133510 (epoch 80.402) train_loss=177.63150024 time/batch=0.75s
107347/133510 (epoch 80.403) train_loss=114.63076782 time/batch=0.61s
107348/133510 (epoch 80.404) train_loss=161.82769775 time/batch=0.67s
107349/133510 (epoch 80.405) train_loss=92.90466309 time/batch=0.48s
107350/133510 (epoch 80.405) train_loss=141.29974365 time/batch=0.62s
107351/133510 (epoch 80.406) train_loss=79.97012329 time/batch=0.37s
107352/133510 (epoch 80.407) train_loss=73.75646973 time/batch=0.30s
107353/133510 (epoch 80.408) train_loss=97.62727356 time/batch=0.37s
107354/133510 (epoch 80.408) train_loss=77.01606750 time/batch=0.34s
107355/133510 (epoch 80.409) train_loss=67.97665405 time/batch=0.31s
107356/133510 (epoch 80.410) train_loss=150.39778137 time/batch=0.63s
107357/133510 (epoch 80.411) train_loss=88.02211761 time/batch=0.37s
107358/133510 (epoch 80.411) train_loss=109.78306580 time/batch=0.48s
107359/133510 (epoch 80.412) train_loss=198.81213379 time/batch=0.76s
107360/133510 (epoch 80.413) train_loss=140.60951233 time/batch=0.68s
107361/133510 (epoch 80.414) train_loss=144.08493042 time/batch=0.64s
107362/133510 (epoch 80.414) train_loss=109.73997498 time/batch=0.51s
107363/133510 (epoch 80.415) train_loss=168.20150757 time/batch=0.65s
107364/133510 (epoch 80.416) train_loss=145.72271729 time/batch=0.64s
107365/133510 (epoch 80.417) train_loss=73.68584442 time/batch=0.38s
107366/133510 (epoch 80.417) train_loss=87.68365479 time/batch=0.36s
107367/133510 (epoch 80.418) train_loss=93.66622925 time/batch=0.38s
107368/133510 (epoch 80.419) train_loss=96.33873749 time/batch=0.43s
107369/133510 (epoch 80.420) train_loss=102.60128021 time/batch=0.41s
107370/133510 (epoch 80.420) train_loss=98.68074036 time/batch=0.46s
107371/133510 (epoch 80.421) train_loss=147.85870361 time/batch=0.61s
107372/133510 (epoch 80.422) train_loss=97.99015808 time/batch=0.44s
107373/133510 (epoch 80.423) train_loss=198.56716919 time/batch=0.81s
107374/133510 (epoch 80.423) train_loss=136.65484619 time/batch=0.60s
107375/133510 (epoch 80.424) train_loss=87.26145935 time/batch=0.35s
107376/133510 (epoch 80.425) train_loss=139.33949280 time/batch=0.58s
107377/133510 (epoch 80.426) train_loss=255.06468201 time/batch=1.08s
107378/133510 (epoch 80.426) train_loss=173.68249512 time/batch=0.76s
107379/133510 (epoch 80.427) train_loss=122.40298462 time/batch=0.54s
107380/133510 (epoch 80.428) train_loss=101.86369324 time/batch=0.47s
107381/133510 (epoch 80.429) train_loss=187.25296021 time/batch=0.82s
107382/133510 (epoch 80.429) train_loss=108.61109161 time/batch=0.63s
107383/133510 (epoch 80.430) train_loss=160.68261719 time/batch=0.65s
107384/133510 (epoch 80.431) train_loss=180.73757935 time/batch=0.75s
107385/133510 (epoch 80.432) train_loss=155.14010620 time/batch=0.69s
107386/133510 (epoch 80.432) train_loss=97.82451630 time/batch=0.40s
107387/133510 (epoch 80.433) train_loss=168.84564209 time/batch=0.65s
107388/133510 (epoch 80.434) train_loss=69.30111694 time/batch=0.30s
107389/133510 (epoch 80.435) train_loss=159.61468506 time/batch=0.62s
107390/133510 (epoch 80.435) train_loss=131.94970703 time/batch=0.57s
107391/133510 (epoch 80.436) train_loss=120.13372040 time/batch=0.53s
107392/133510 (epoch 80.437) train_loss=241.69216919 time/batch=0.88s
107393/133510 (epoch 80.438) train_loss=125.33075714 time/batch=0.57s
107394/133510 (epoch 80.438) train_loss=216.51524353 time/batch=0.86s
107395/133510 (epoch 80.439) train_loss=90.00059509 time/batch=0.46s
107396/133510 (epoch 80.440) train_loss=154.30166626 time/batch=0.63s
107397/133510 (epoch 80.441) train_loss=152.64361572 time/batch=0.68s
107398/133510 (epoch 80.441) train_loss=199.27577209 time/batch=0.81s
107399/133510 (epoch 80.442) train_loss=158.57040405 time/batch=0.71s
107400/133510 (epoch 80.443) train_loss=65.41220093 time/batch=0.29s
107401/133510 (epoch 80.444) train_loss=98.22947693 time/batch=0.41s
107402/133510 (epoch 80.444) train_loss=187.30590820 time/batch=0.77s
107403/133510 (epoch 80.445) train_loss=84.86842346 time/batch=0.43s
107404/133510 (epoch 80.446) train_loss=133.09910583 time/batch=0.59s
107405/133510 (epoch 80.447) train_loss=198.52755737 time/batch=0.73s
107406/133510 (epoch 80.447) train_loss=130.96672058 time/batch=0.56s
107407/133510 (epoch 80.448) train_loss=141.00067139 time/batch=0.62s
107408/133510 (epoch 80.449) train_loss=147.30691528 time/batch=0.63s
107409/133510 (epoch 80.450) train_loss=135.01779175 time/batch=0.62s
107410/133510 (epoch 80.450) train_loss=168.96554565 time/batch=0.72s
107411/133510 (epoch 80.451) train_loss=116.04325867 time/batch=0.52s
107412/133510 (epoch 80.452) train_loss=103.74748993 time/batch=0.50s
107413/133510 (epoch 80.453) train_loss=135.03126526 time/batch=0.60s
107414/133510 (epoch 80.453) train_loss=104.24378204 time/batch=0.50s
107415/133510 (epoch 80.454) train_loss=99.11546326 time/batch=0.45s
107416/133510 (epoch 80.455) train_loss=92.55780029 time/batch=0.45s
107417/133510 (epoch 80.456) train_loss=188.40910339 time/batch=0.70s
107418/133510 (epoch 80.456) train_loss=79.97637177 time/batch=0.40s
107419/133510 (epoch 80.457) train_loss=156.21932983 time/batch=0.66s
107420/133510 (epoch 80.458) train_loss=206.61038208 time/batch=0.86s
107421/133510 (epoch 80.459) train_loss=145.82089233 time/batch=0.67s
107422/133510 (epoch 80.459) train_loss=89.56307983 time/batch=0.40s
107423/133510 (epoch 80.460) train_loss=98.89310455 time/batch=0.41s
107424/133510 (epoch 80.461) train_loss=155.51098633 time/batch=0.66s
107425/133510 (epoch 80.462) train_loss=131.27493286 time/batch=0.60s
107426/133510 (epoch 80.462) train_loss=190.29330444 time/batch=0.73s
107427/133510 (epoch 80.463) train_loss=93.11304474 time/batch=0.37s
107428/133510 (epoch 80.464) train_loss=102.89662170 time/batch=0.40s
107429/133510 (epoch 80.465) train_loss=73.46918488 time/batch=0.31s
107430/133510 (epoch 80.465) train_loss=89.32400513 time/batch=0.39s
107431/133510 (epoch 80.466) train_loss=76.24403381 time/batch=0.33s
107432/133510 (epoch 80.467) train_loss=76.16880798 time/batch=0.27s
