vocabulary size: 223
n tunes: 26273
n train tunes: 24929.0
n validation tunes: 1344.0
390/38951 (epoch 1.001) train_loss=1018.55175781 time/batch=1.20s
391/38951 (epoch 1.004) train_loss=1953.64807129 time/batch=2.37s
392/38951 (epoch 1.006) train_loss=959.59375000 time/batch=1.41s
393/38951 (epoch 1.009) train_loss=3510.30224609 time/batch=6.97s
394/38951 (epoch 1.012) train_loss=1118.35302734 time/batch=2.30s
395/38951 (epoch 1.014) train_loss=467.60101318 time/batch=0.72s
396/38951 (epoch 1.017) train_loss=669.54724121 time/batch=0.83s
397/38951 (epoch 1.019) train_loss=212.69293213 time/batch=0.34s
398/38951 (epoch 1.022) train_loss=2083.29345703 time/batch=2.67s
399/38951 (epoch 1.024) train_loss=1608.01318359 time/batch=2.23s
400/38951 (epoch 1.027) train_loss=695.88061523 time/batch=1.05s
401/38951 (epoch 1.029) train_loss=1302.12097168 time/batch=1.56s
402/38951 (epoch 1.032) train_loss=703.57415771 time/batch=1.00s
403/38951 (epoch 1.035) train_loss=652.76416016 time/batch=0.84s
404/38951 (epoch 1.037) train_loss=1251.24365234 time/batch=1.58s
405/38951 (epoch 1.040) train_loss=173.32057190 time/batch=0.42s
406/38951 (epoch 1.042) train_loss=653.29296875 time/batch=0.76s
407/38951 (epoch 1.045) train_loss=1404.61669922 time/batch=1.71s
408/38951 (epoch 1.047) train_loss=947.11706543 time/batch=1.29s
409/38951 (epoch 1.050) train_loss=1157.20129395 time/batch=1.46s
410/38951 (epoch 1.053) train_loss=1071.00024414 time/batch=1.41s
411/38951 (epoch 1.055) train_loss=1052.38720703 time/batch=1.41s
412/38951 (epoch 1.058) train_loss=627.82348633 time/batch=0.88s
413/38951 (epoch 1.060) train_loss=1345.68823242 time/batch=1.61s
414/38951 (epoch 1.063) train_loss=623.51171875 time/batch=0.92s
415/38951 (epoch 1.065) train_loss=1414.42041016 time/batch=1.78s
416/38951 (epoch 1.068) train_loss=733.06237793 time/batch=1.07s
417/38951 (epoch 1.071) train_loss=933.76611328 time/batch=1.15s
418/38951 (epoch 1.073) train_loss=405.30908203 time/batch=0.62s
419/38951 (epoch 1.076) train_loss=662.64349365 time/batch=0.84s
420/38951 (epoch 1.078) train_loss=337.39105225 time/batch=0.51s
421/38951 (epoch 1.081) train_loss=311.65502930 time/batch=0.42s
422/38951 (epoch 1.083) train_loss=372.76373291 time/batch=0.49s
423/38951 (epoch 1.086) train_loss=291.65994263 time/batch=0.40s
424/38951 (epoch 1.089) train_loss=867.51977539 time/batch=1.00s
425/38951 (epoch 1.091) train_loss=423.48461914 time/batch=0.62s
426/38951 (epoch 1.094) train_loss=464.94995117 time/batch=0.61s
427/38951 (epoch 1.096) train_loss=309.38967896 time/batch=0.44s
428/38951 (epoch 1.099) train_loss=490.70220947 time/batch=0.61s
429/38951 (epoch 1.101) train_loss=914.49566650 time/batch=1.14s
430/38951 (epoch 1.104) train_loss=470.66107178 time/batch=0.71s
431/38951 (epoch 1.107) train_loss=1094.10522461 time/batch=1.32s
432/38951 (epoch 1.109) train_loss=559.68701172 time/batch=0.82s
433/38951 (epoch 1.112) train_loss=528.07507324 time/batch=0.69s
434/38951 (epoch 1.114) train_loss=854.74029541 time/batch=1.04s
435/38951 (epoch 1.117) train_loss=948.13684082 time/batch=1.22s
436/38951 (epoch 1.119) train_loss=1089.30346680 time/batch=1.47s
437/38951 (epoch 1.122) train_loss=891.37664795 time/batch=1.21s
438/38951 (epoch 1.124) train_loss=756.83483887 time/batch=0.99s
439/38951 (epoch 1.127) train_loss=400.21408081 time/batch=0.58s
440/38951 (epoch 1.130) train_loss=782.11999512 time/batch=0.91s
441/38951 (epoch 1.132) train_loss=620.90185547 time/batch=0.81s
442/38951 (epoch 1.135) train_loss=1000.58239746 time/batch=1.20s
443/38951 (epoch 1.137) train_loss=412.38278198 time/batch=0.63s
444/38951 (epoch 1.140) train_loss=702.23840332 time/batch=0.86s
445/38951 (epoch 1.142) train_loss=429.91180420 time/batch=0.60s
446/38951 (epoch 1.145) train_loss=811.28076172 time/batch=0.96s
447/38951 (epoch 1.148) train_loss=635.84552002 time/batch=0.83s
448/38951 (epoch 1.150) train_loss=338.24304199 time/batch=0.50s
449/38951 (epoch 1.153) train_loss=576.13037109 time/batch=0.72s
450/38951 (epoch 1.155) train_loss=709.79772949 time/batch=0.89s
451/38951 (epoch 1.158) train_loss=391.05700684 time/batch=0.57s
452/38951 (epoch 1.160) train_loss=278.96173096 time/batch=0.39s
453/38951 (epoch 1.163) train_loss=541.19860840 time/batch=0.66s
454/38951 (epoch 1.166) train_loss=786.07885742 time/batch=0.96s
455/38951 (epoch 1.168) train_loss=1180.04174805 time/batch=1.45s
456/38951 (epoch 1.171) train_loss=205.19540405 time/batch=0.43s
457/38951 (epoch 1.173) train_loss=915.99066162 time/batch=1.12s
458/38951 (epoch 1.176) train_loss=209.27003479 time/batch=0.40s
459/38951 (epoch 1.178) train_loss=358.47296143 time/batch=0.45s
460/38951 (epoch 1.181) train_loss=1022.74591064 time/batch=1.19s
461/38951 (epoch 1.184) train_loss=249.55908203 time/batch=0.44s
462/38951 (epoch 1.186) train_loss=508.80508423 time/batch=0.62s
463/38951 (epoch 1.189) train_loss=289.50186157 time/batch=0.41s
464/38951 (epoch 1.191) train_loss=372.24920654 time/batch=0.49s
465/38951 (epoch 1.194) train_loss=553.55615234 time/batch=0.69s
466/38951 (epoch 1.196) train_loss=343.48937988 time/batch=0.51s
467/38951 (epoch 1.199) train_loss=697.21862793 time/batch=0.85s
468/38951 (epoch 1.201) train_loss=854.95654297 time/batch=1.09s
469/38951 (epoch 1.204) train_loss=651.54492188 time/batch=0.88s
470/38951 (epoch 1.207) train_loss=718.39605713 time/batch=0.92s
471/38951 (epoch 1.209) train_loss=318.26129150 time/batch=0.49s
472/38951 (epoch 1.212) train_loss=657.13665771 time/batch=0.80s
473/38951 (epoch 1.214) train_loss=166.62229919 time/batch=0.29s
474/38951 (epoch 1.217) train_loss=412.91497803 time/batch=0.50s
475/38951 (epoch 1.219) train_loss=709.69531250 time/batch=0.87s
476/38951 (epoch 1.222) train_loss=613.82598877 time/batch=0.80s
477/38951 (epoch 1.225) train_loss=571.51403809 time/batch=0.74s
478/38951 (epoch 1.227) train_loss=441.38146973 time/batch=0.61s
479/38951 (epoch 1.230) train_loss=554.04968262 time/batch=0.70s
480/38951 (epoch 1.232) train_loss=521.10253906 time/batch=0.69s
481/38951 (epoch 1.235) train_loss=193.58547974 time/batch=0.31s
482/38951 (epoch 1.237) train_loss=733.22308350 time/batch=0.86s
483/38951 (epoch 1.240) train_loss=842.86694336 time/batch=1.09s
484/38951 (epoch 1.243) train_loss=404.38494873 time/batch=0.60s
485/38951 (epoch 1.245) train_loss=503.31671143 time/batch=0.63s
486/38951 (epoch 1.248) train_loss=853.81506348 time/batch=1.07s
487/38951 (epoch 1.250) train_loss=895.00573730 time/batch=1.13s
488/38951 (epoch 1.253) train_loss=617.15356445 time/batch=0.83s
489/38951 (epoch 1.255) train_loss=167.77632141 time/batch=0.30s
490/38951 (epoch 1.258) train_loss=296.46081543 time/batch=0.38s
491/38951 (epoch 1.261) train_loss=829.85742188 time/batch=0.97s
492/38951 (epoch 1.263) train_loss=432.51669312 time/batch=0.64s
493/38951 (epoch 1.266) train_loss=696.48919678 time/batch=0.87s
494/38951 (epoch 1.268) train_loss=874.25689697 time/batch=1.11s
495/38951 (epoch 1.271) train_loss=598.37048340 time/batch=0.82s
496/38951 (epoch 1.273) train_loss=270.87353516 time/batch=0.41s
497/38951 (epoch 1.276) train_loss=429.28509521 time/batch=0.55s
498/38951 (epoch 1.279) train_loss=252.62559509 time/batch=0.36s
499/38951 (epoch 1.281) train_loss=386.70440674 time/batch=0.49s
500/38951 (epoch 1.284) train_loss=171.64164734 time/batch=0.27s
501/38951 (epoch 1.286) train_loss=804.86816406 time/batch=0.93s
502/38951 (epoch 1.289) train_loss=188.36408997 time/batch=0.36s
503/38951 (epoch 1.291) train_loss=667.88354492 time/batch=0.80s
504/38951 (epoch 1.294) train_loss=539.55664062 time/batch=0.72s
505/38951 (epoch 1.296) train_loss=370.81054688 time/batch=0.52s
506/38951 (epoch 1.299) train_loss=853.26995850 time/batch=1.15s
507/38951 (epoch 1.302) train_loss=266.44467163 time/batch=0.46s
508/38951 (epoch 1.304) train_loss=665.00329590 time/batch=0.80s
509/38951 (epoch 1.307) train_loss=465.95629883 time/batch=0.64s
510/38951 (epoch 1.309) train_loss=255.23605347 time/batch=0.38s
511/38951 (epoch 1.312) train_loss=325.14492798 time/batch=0.43s
512/38951 (epoch 1.314) train_loss=321.97973633 time/batch=0.44s
513/38951 (epoch 1.317) train_loss=307.68725586 time/batch=0.41s
514/38951 (epoch 1.320) train_loss=219.50460815 time/batch=0.31s
515/38951 (epoch 1.322) train_loss=260.66625977 time/batch=0.35s
516/38951 (epoch 1.325) train_loss=831.90625000 time/batch=0.95s
517/38951 (epoch 1.327) train_loss=416.89538574 time/batch=0.61s
518/38951 (epoch 1.330) train_loss=661.56134033 time/batch=0.82s
519/38951 (epoch 1.332) train_loss=416.95687866 time/batch=0.59s
520/38951 (epoch 1.335) train_loss=383.14901733 time/batch=0.52s
521/38951 (epoch 1.338) train_loss=324.12176514 time/batch=0.46s
522/38951 (epoch 1.340) train_loss=637.71850586 time/batch=0.77s
523/38951 (epoch 1.343) train_loss=741.79113770 time/batch=0.93s
524/38951 (epoch 1.345) train_loss=285.77462769 time/batch=0.45s
525/38951 (epoch 1.348) train_loss=282.37603760 time/batch=0.38s
526/38951 (epoch 1.350) train_loss=605.14801025 time/batch=0.74s
527/38951 (epoch 1.353) train_loss=501.93035889 time/batch=0.67s
528/38951 (epoch 1.356) train_loss=417.84201050 time/batch=0.55s
529/38951 (epoch 1.358) train_loss=432.24237061 time/batch=0.57s
530/38951 (epoch 1.361) train_loss=650.87158203 time/batch=0.82s
531/38951 (epoch 1.363) train_loss=317.75939941 time/batch=0.47s
532/38951 (epoch 1.366) train_loss=516.49072266 time/batch=0.65s
533/38951 (epoch 1.368) train_loss=634.83581543 time/batch=0.81s
534/38951 (epoch 1.371) train_loss=535.15582275 time/batch=0.72s
535/38951 (epoch 1.374) train_loss=524.27172852 time/batch=0.68s
536/38951 (epoch 1.376) train_loss=414.66143799 time/batch=0.56s
537/38951 (epoch 1.379) train_loss=474.27200317 time/batch=0.62s
538/38951 (epoch 1.381) train_loss=199.44461060 time/batch=0.32s
539/38951 (epoch 1.384) train_loss=553.80389404 time/batch=0.67s
540/38951 (epoch 1.386) train_loss=585.37847900 time/batch=0.74s
541/38951 (epoch 1.389) train_loss=375.42968750 time/batch=0.53s
542/38951 (epoch 1.391) train_loss=586.89471436 time/batch=0.71s
543/38951 (epoch 1.394) train_loss=300.34509277 time/batch=0.43s
544/38951 (epoch 1.397) train_loss=548.80883789 time/batch=0.67s
545/38951 (epoch 1.399) train_loss=449.19192505 time/batch=0.61s
546/38951 (epoch 1.402) train_loss=249.35906982 time/batch=0.37s
547/38951 (epoch 1.404) train_loss=304.49597168 time/batch=0.40s
548/38951 (epoch 1.407) train_loss=529.30139160 time/batch=0.65s
549/38951 (epoch 1.409) train_loss=264.23571777 time/batch=0.40s
550/38951 (epoch 1.412) train_loss=554.18591309 time/batch=0.69s
551/38951 (epoch 1.415) train_loss=234.87696838 time/batch=0.36s
552/38951 (epoch 1.417) train_loss=528.02258301 time/batch=0.65s
553/38951 (epoch 1.420) train_loss=320.59594727 time/batch=0.46s
554/38951 (epoch 1.422) train_loss=439.61572266 time/batch=0.57s
555/38951 (epoch 1.425) train_loss=478.56637573 time/batch=0.62s
556/38951 (epoch 1.427) train_loss=363.78637695 time/batch=0.50s
557/38951 (epoch 1.430) train_loss=325.44723511 time/batch=0.45s
558/38951 (epoch 1.433) train_loss=481.74169922 time/batch=0.61s
559/38951 (epoch 1.435) train_loss=483.00350952 time/batch=0.63s
560/38951 (epoch 1.438) train_loss=320.36743164 time/batch=0.45s
561/38951 (epoch 1.440) train_loss=614.71740723 time/batch=0.76s
562/38951 (epoch 1.443) train_loss=596.51788330 time/batch=0.78s
563/38951 (epoch 1.445) train_loss=779.91918945 time/batch=0.97s
564/38951 (epoch 1.448) train_loss=627.20983887 time/batch=0.84s
565/38951 (epoch 1.451) train_loss=316.99172974 time/batch=0.46s
566/38951 (epoch 1.453) train_loss=334.86480713 time/batch=0.46s
567/38951 (epoch 1.456) train_loss=257.99444580 time/batch=0.38s
568/38951 (epoch 1.458) train_loss=311.77789307 time/batch=0.42s
569/38951 (epoch 1.461) train_loss=761.20477295 time/batch=0.91s
570/38951 (epoch 1.463) train_loss=415.13775635 time/batch=0.61s
571/38951 (epoch 1.466) train_loss=242.24795532 time/batch=0.35s
572/38951 (epoch 1.468) train_loss=357.62200928 time/batch=0.47s
573/38951 (epoch 1.471) train_loss=294.10638428 time/batch=0.42s
574/38951 (epoch 1.474) train_loss=514.55078125 time/batch=0.65s
575/38951 (epoch 1.476) train_loss=486.37774658 time/batch=0.65s
576/38951 (epoch 1.479) train_loss=492.01617432 time/batch=0.65s
577/38951 (epoch 1.481) train_loss=659.98956299 time/batch=0.84s
578/38951 (epoch 1.484) train_loss=473.15563965 time/batch=0.66s
579/38951 (epoch 1.486) train_loss=775.94366455 time/batch=0.97s
580/38951 (epoch 1.489) train_loss=243.34080505 time/batch=0.41s
581/38951 (epoch 1.492) train_loss=683.05310059 time/batch=0.81s
582/38951 (epoch 1.494) train_loss=261.14025879 time/batch=0.42s
583/38951 (epoch 1.497) train_loss=429.05123901 time/batch=0.54s
584/38951 (epoch 1.499) train_loss=330.57498169 time/batch=0.47s
585/38951 (epoch 1.502) train_loss=548.76519775 time/batch=0.69s
586/38951 (epoch 1.504) train_loss=517.29980469 time/batch=0.69s
587/38951 (epoch 1.507) train_loss=347.48275757 time/batch=0.49s
588/38951 (epoch 1.510) train_loss=532.94183350 time/batch=0.67s
589/38951 (epoch 1.512) train_loss=475.88586426 time/batch=0.64s
590/38951 (epoch 1.515) train_loss=420.52969360 time/batch=0.57s
591/38951 (epoch 1.517) train_loss=540.19384766 time/batch=0.68s
592/38951 (epoch 1.520) train_loss=259.56219482 time/batch=0.41s
593/38951 (epoch 1.522) train_loss=222.63330078 time/batch=0.32s
594/38951 (epoch 1.525) train_loss=392.87872314 time/batch=0.50s
595/38951 (epoch 1.528) train_loss=311.38839722 time/batch=0.44s
596/38951 (epoch 1.530) train_loss=382.13006592 time/batch=0.51s
597/38951 (epoch 1.533) train_loss=715.56945801 time/batch=0.90s
598/38951 (epoch 1.535) train_loss=404.42245483 time/batch=0.60s
599/38951 (epoch 1.538) train_loss=577.41870117 time/batch=0.72s
600/38951 (epoch 1.540) train_loss=419.07675171 time/batch=0.61s
601/38951 (epoch 1.543) train_loss=276.19195557 time/batch=0.40s
602/38951 (epoch 1.546) train_loss=313.45471191 time/batch=0.43s
603/38951 (epoch 1.548) train_loss=173.48503113 time/batch=0.27s
604/38951 (epoch 1.551) train_loss=499.02508545 time/batch=0.60s
605/38951 (epoch 1.553) train_loss=471.25073242 time/batch=0.61s
606/38951 (epoch 1.556) train_loss=341.54727173 time/batch=0.49s
607/38951 (epoch 1.558) train_loss=491.00091553 time/batch=0.64s
608/38951 (epoch 1.561) train_loss=645.56054688 time/batch=0.81s
609/38951 (epoch 1.563) train_loss=596.76818848 time/batch=0.79s
610/38951 (epoch 1.566) train_loss=607.16009521 time/batch=0.78s
611/38951 (epoch 1.569) train_loss=388.05017090 time/batch=0.55s
612/38951 (epoch 1.571) train_loss=496.28060913 time/batch=0.64s
613/38951 (epoch 1.574) train_loss=337.76205444 time/batch=0.49s
614/38951 (epoch 1.576) train_loss=511.90545654 time/batch=0.65s
615/38951 (epoch 1.579) train_loss=517.78796387 time/batch=0.69s
616/38951 (epoch 1.581) train_loss=449.80203247 time/batch=0.61s
617/38951 (epoch 1.584) train_loss=754.41662598 time/batch=0.93s
618/38951 (epoch 1.587) train_loss=252.32147217 time/batch=0.42s
619/38951 (epoch 1.589) train_loss=397.38922119 time/batch=0.51s
620/38951 (epoch 1.592) train_loss=401.14532471 time/batch=0.53s
621/38951 (epoch 1.594) train_loss=461.78222656 time/batch=0.61s
622/38951 (epoch 1.597) train_loss=542.65283203 time/batch=0.71s
623/38951 (epoch 1.599) train_loss=361.72583008 time/batch=0.52s
624/38951 (epoch 1.602) train_loss=182.13626099 time/batch=0.31s
625/38951 (epoch 1.605) train_loss=305.76208496 time/batch=0.40s
626/38951 (epoch 1.607) train_loss=317.28274536 time/batch=0.43s
627/38951 (epoch 1.610) train_loss=431.15536499 time/batch=0.56s
628/38951 (epoch 1.612) train_loss=500.77612305 time/batch=0.66s
629/38951 (epoch 1.615) train_loss=457.22375488 time/batch=0.62s
630/38951 (epoch 1.617) train_loss=277.05142212 time/batch=0.40s
631/38951 (epoch 1.620) train_loss=444.31524658 time/batch=0.58s
632/38951 (epoch 1.623) train_loss=557.28167725 time/batch=0.71s
633/38951 (epoch 1.625) train_loss=494.91894531 time/batch=0.66s
634/38951 (epoch 1.628) train_loss=423.33032227 time/batch=0.57s
635/38951 (epoch 1.630) train_loss=224.33808899 time/batch=0.34s
636/38951 (epoch 1.633) train_loss=338.68301392 time/batch=0.46s
637/38951 (epoch 1.635) train_loss=658.48156738 time/batch=0.81s
638/38951 (epoch 1.638) train_loss=462.98937988 time/batch=0.65s
639/38951 (epoch 1.640) train_loss=418.87145996 time/batch=0.57s
640/38951 (epoch 1.643) train_loss=441.60195923 time/batch=0.59s
641/38951 (epoch 1.646) train_loss=434.63827515 time/batch=0.58s
642/38951 (epoch 1.648) train_loss=417.99688721 time/batch=0.56s
643/38951 (epoch 1.651) train_loss=389.70120239 time/batch=0.52s
644/38951 (epoch 1.653) train_loss=279.08670044 time/batch=0.39s
645/38951 (epoch 1.656) train_loss=497.06591797 time/batch=0.62s
646/38951 (epoch 1.658) train_loss=478.61569214 time/batch=0.64s
647/38951 (epoch 1.661) train_loss=225.95173645 time/batch=0.36s
648/38951 (epoch 1.664) train_loss=458.40444946 time/batch=0.58s
649/38951 (epoch 1.666) train_loss=430.53625488 time/batch=0.59s
650/38951 (epoch 1.669) train_loss=416.03359985 time/batch=0.58s
651/38951 (epoch 1.671) train_loss=416.63385010 time/batch=0.57s
652/38951 (epoch 1.674) train_loss=221.00772095 time/batch=0.34s
653/38951 (epoch 1.676) train_loss=209.68362427 time/batch=0.30s
654/38951 (epoch 1.679) train_loss=491.28402710 time/batch=0.61s
655/38951 (epoch 1.682) train_loss=358.72558594 time/batch=0.51s
656/38951 (epoch 1.684) train_loss=582.33581543 time/batch=0.72s
657/38951 (epoch 1.687) train_loss=491.46392822 time/batch=0.67s
658/38951 (epoch 1.689) train_loss=682.93914795 time/batch=0.87s
659/38951 (epoch 1.692) train_loss=490.96539307 time/batch=0.67s
660/38951 (epoch 1.694) train_loss=423.07260132 time/batch=0.58s
661/38951 (epoch 1.697) train_loss=337.75103760 time/batch=0.48s
662/38951 (epoch 1.700) train_loss=382.98889160 time/batch=0.51s
663/38951 (epoch 1.702) train_loss=242.54063416 time/batch=0.36s
664/38951 (epoch 1.705) train_loss=410.89685059 time/batch=0.52s
665/38951 (epoch 1.707) train_loss=353.72814941 time/batch=0.49s
666/38951 (epoch 1.710) train_loss=411.17071533 time/batch=0.54s
667/38951 (epoch 1.712) train_loss=466.57427979 time/batch=0.62s
668/38951 (epoch 1.715) train_loss=403.79562378 time/batch=0.54s
669/38951 (epoch 1.718) train_loss=657.86657715 time/batch=0.82s
670/38951 (epoch 1.720) train_loss=221.85549927 time/batch=0.37s
671/38951 (epoch 1.723) train_loss=582.16381836 time/batch=0.70s
672/38951 (epoch 1.725) train_loss=590.83496094 time/batch=0.77s
673/38951 (epoch 1.728) train_loss=455.38827515 time/batch=0.64s
674/38951 (epoch 1.730) train_loss=484.18569946 time/batch=0.63s
675/38951 (epoch 1.733) train_loss=320.63763428 time/batch=0.47s
676/38951 (epoch 1.735) train_loss=443.56082153 time/batch=0.59s
677/38951 (epoch 1.738) train_loss=432.59411621 time/batch=0.60s
678/38951 (epoch 1.741) train_loss=400.24591064 time/batch=0.53s
679/38951 (epoch 1.743) train_loss=415.71472168 time/batch=0.58s
680/38951 (epoch 1.746) train_loss=323.90789795 time/batch=0.46s
681/38951 (epoch 1.748) train_loss=345.07031250 time/batch=0.47s
